ts,index_record,heading,lat,lng,positionTime,h_positionTime,h_receiveTime
1622120116900,1,143,21.01786,105.782,1622120110,2021-05-27 19:55:10,2021-05-27 19:55:16
1622120116900,2,142,21.01772,105.7821,1622120111,2021-05-27 19:55:11,2021-05-27 19:55:16
1622120116900,3,143,21.01759,105.78221,1622120112,2021-05-27 19:55:12,2021-05-27 19:55:16
1622120116900,4,143,21.01745,105.78232,1622120113,2021-05-27 19:55:13,2021-05-27 19:55:16
1622120116900,5,143,21.01732,105.78242,1622120114,2021-05-27 19:55:14,2021-05-27 19:55:16
1622120116900,6,143,21.01718,105.78253,1622120115,2021-05-27 19:55:15,2021-05-27 19:55:16
1622120116900,7,143,21.01705,105.78265,1622120116,2021-05-27 19:55:16,2021-05-27 19:55:16
1622120124894,0,143,21.01691,105.78275,1622120117,2021-05-27 19:55:17,2021-05-27 19:55:24
1622120124894,1,147,21.01677,105.78284,1622120118,2021-05-27 19:55:18,2021-05-27 19:55:24
1622120124894,2,142,21.01663,105.78295,1622120119,2021-05-27 19:55:19,2021-05-27 19:55:24
1622120124894,3,143,21.0165,105.78307,1622120120,2021-05-27 19:55:20,2021-05-27 19:55:24
1622120124894,4,142,21.01636,105.78317,1622120121,2021-05-27 19:55:21,2021-05-27 19:55:24
1622120124894,5,143,21.01622,105.78329,1622120122,2021-05-27 19:55:22,2021-05-27 19:55:24
1622120124894,6,142,21.01608,105.7834,1622120123,2021-05-27 19:55:23,2021-05-27 19:55:24
1622120124894,7,143,21.01594,105.78352,1622120124,2021-05-27 19:55:24,2021-05-27 19:55:24
1622120132928,0,142,21.0158,105.78363,1622120125,2021-05-27 19:55:25,2021-05-27 19:55:32
1622120132928,1,143,21.01566,105.78374,1622120126,2021-05-27 19:55:26,2021-05-27 19:55:32
1622120132928,2,142,21.01551,105.78387,1622120127,2021-05-27 19:55:27,2021-05-27 19:55:32
1622120132928,3,143,21.01537,105.78399,1622120128,2021-05-27 19:55:28,2021-05-27 19:55:32
1622120132928,4,144,21.01522,105.7841,1622120129,2021-05-27 19:55:29,2021-05-27 19:55:32
1622120132928,5,143,21.01506,105.78423,1622120130,2021-05-27 19:55:30,2021-05-27 19:55:32
1622120132928,6,143,21.01491,105.78435,1622120131,2021-05-27 19:55:31,2021-05-27 19:55:32
1622120132928,7,143,21.01476,105.78448,1622120132,2021-05-27 19:55:32,2021-05-27 19:55:32
1622120140941,0,143,21.0146,105.7846,1622120133,2021-05-27 19:55:33,2021-05-27 19:55:40
1622120140941,1,143,21.01445,105.78473,1622120134,2021-05-27 19:55:34,2021-05-27 19:55:40
1622120140941,2,143,21.01429,105.78486,1622120135,2021-05-27 19:55:35,2021-05-27 19:55:40
1622120140941,3,143,21.01413,105.78499,1622120136,2021-05-27 19:55:36,2021-05-27 19:55:40
1622120140941,4,143,21.01396,105.78512,1622120137,2021-05-27 19:55:37,2021-05-27 19:55:40
1622120140941,5,143,21.0138,105.78525,1622120138,2021-05-27 19:55:38,2021-05-27 19:55:40
1622120140941,6,143,21.01364,105.78538,1622120139,2021-05-27 19:55:39,2021-05-27 19:55:40
1622120140941,7,143,21.01347,105.78551,1622120140,2021-05-27 19:55:40,2021-05-27 19:55:40
1622120148939,0,142,21.01331,105.78564,1622120141,2021-05-27 19:55:41,2021-05-27 19:55:48
1622120148939,1,143,21.01315,105.78577,1622120142,2021-05-27 19:55:42,2021-05-27 19:55:48
1622120148939,2,143,21.01298,105.78591,1622120143,2021-05-27 19:55:43,2021-05-27 19:55:48
1622120148939,3,143,21.01282,105.78604,1622120144,2021-05-27 19:55:44,2021-05-27 19:55:48
1622120148939,4,143,21.01265,105.78618,1622120145,2021-05-27 19:55:45,2021-05-27 19:55:48
1622120148939,5,143,21.01248,105.78632,1622120146,2021-05-27 19:55:46,2021-05-27 19:55:48
1622120148939,6,142,21.01232,105.78645,1622120147,2021-05-27 19:55:47,2021-05-27 19:55:48
1622120148939,7,143,21.01216,105.78658,1622120148,2021-05-27 19:55:48,2021-05-27 19:55:48
1622120156908,0,143,21.012,105.78671,1622120149,2021-05-27 19:55:49,2021-05-27 19:55:56
1622120156908,1,143,21.01184,105.78683,1622120150,2021-05-27 19:55:50,2021-05-27 19:55:56
1622120156908,2,143,21.01169,105.78695,1622120151,2021-05-27 19:55:51,2021-05-27 19:55:56
1622120156908,3,143,21.01154,105.78707,1622120152,2021-05-27 19:55:52,2021-05-27 19:55:56
1622120156908,4,144,21.01139,105.78719,1622120153,2021-05-27 19:55:53,2021-05-27 19:55:56
1622120156908,5,144,21.01124,105.7873,1622120154,2021-05-27 19:55:54,2021-05-27 19:55:56
1622120156908,6,145,21.0111,105.78741,1622120155,2021-05-27 19:55:55,2021-05-27 19:55:56
1622120156908,7,145,21.01096,105.78751,1622120156,2021-05-27 19:55:56,2021-05-27 19:55:56
1622120164908,0,145,21.01082,105.78761,1622120157,2021-05-27 19:55:57,2021-05-27 19:56:04
1622120164908,1,145,21.01069,105.78772,1622120158,2021-05-27 19:55:58,2021-05-27 19:56:04
1622120164908,2,144,21.01056,105.78782,1622120159,2021-05-27 19:55:59,2021-05-27 19:56:04
1622120164908,3,144,21.01043,105.78792,1622120160,2021-05-27 19:56:00,2021-05-27 19:56:04
1622120164908,4,144,21.0103,105.78802,1622120161,2021-05-27 19:56:01,2021-05-27 19:56:04
1622120164908,5,144,21.01018,105.78811,1622120162,2021-05-27 19:56:02,2021-05-27 19:56:04
1622120164908,6,144,21.01006,105.78821,1622120163,2021-05-27 19:56:03,2021-05-27 19:56:04
1622120164908,7,145,21.00995,105.78829,1622120164,2021-05-27 19:56:04,2021-05-27 19:56:04
1622120173011,0,145,21.00983,105.78838,1622120165,2021-05-27 19:56:05,2021-05-27 19:56:13
1622120173011,1,146,21.00972,105.78847,1622120166,2021-05-27 19:56:06,2021-05-27 19:56:13
1622120173011,2,145,21.00961,105.78854,1622120167,2021-05-27 19:56:07,2021-05-27 19:56:13
1622120173011,3,145,21.0095,105.78863,1622120168,2021-05-27 19:56:08,2021-05-27 19:56:13
1622120173011,4,145,21.0094,105.7887,1622120169,2021-05-27 19:56:09,2021-05-27 19:56:13
1622120173011,5,144,21.0093,105.78879,1622120170,2021-05-27 19:56:10,2021-05-27 19:56:13
1622120173011,6,144,21.0092,105.78886,1622120171,2021-05-27 19:56:11,2021-05-27 19:56:13
1622120173011,7,143,21.00911,105.78894,1622120172,2021-05-27 19:56:12,2021-05-27 19:56:13
1622120180931,0,142,21.00902,105.78902,1622120173,2021-05-27 19:56:13,2021-05-27 19:56:20
1622120180931,1,142,21.00893,105.78909,1622120174,2021-05-27 19:56:14,2021-05-27 19:56:20
1622120180931,2,143,21.00884,105.78916,1622120175,2021-05-27 19:56:15,2021-05-27 19:56:20
1622120180931,3,143,21.00874,105.78924,1622120176,2021-05-27 19:56:16,2021-05-27 19:56:20
1622120180931,4,143,21.00865,105.78931,1622120177,2021-05-27 19:56:17,2021-05-27 19:56:20
1622120180931,5,143,21.00856,105.7894,1622120178,2021-05-27 19:56:18,2021-05-27 19:56:20
1622120180931,6,143,21.00846,105.78947,1622120179,2021-05-27 19:56:19,2021-05-27 19:56:20
1622120180931,7,143,21.00836,105.78955,1622120180,2021-05-27 19:56:20,2021-05-27 19:56:20
1622120188887,0,143,21.00826,105.78963,1622120181,2021-05-27 19:56:21,2021-05-27 19:56:28
1622120188887,1,143,21.00816,105.78972,1622120182,2021-05-27 19:56:22,2021-05-27 19:56:28
1622120188887,2,143,21.00805,105.7898,1622120183,2021-05-27 19:56:23,2021-05-27 19:56:28
1622120188887,3,144,21.00795,105.78989,1622120184,2021-05-27 19:56:24,2021-05-27 19:56:28
1622120188887,4,144,21.00784,105.78996,1622120185,2021-05-27 19:56:25,2021-05-27 19:56:28
1622120188887,5,144,21.00774,105.79005,1622120186,2021-05-27 19:56:26,2021-05-27 19:56:28
1622120188887,6,144,21.00764,105.79012,1622120187,2021-05-27 19:56:27,2021-05-27 19:56:28
1622120188887,7,144,21.00754,105.7902,1622120188,2021-05-27 19:56:28,2021-05-27 19:56:28
1622120196888,0,145,21.00745,105.79027,1622120189,2021-05-27 19:56:29,2021-05-27 19:56:36
1622120196888,1,145,21.00735,105.79034,1622120190,2021-05-27 19:56:30,2021-05-27 19:56:36
1622120196888,2,145,21.00726,105.79041,1622120191,2021-05-27 19:56:31,2021-05-27 19:56:36
1622120196888,3,146,21.00717,105.79047,1622120192,2021-05-27 19:56:32,2021-05-27 19:56:36
1622120196888,4,145,21.00709,105.79053,1622120193,2021-05-27 19:56:33,2021-05-27 19:56:36
1622120196888,5,145,21.00701,105.7906,1622120194,2021-05-27 19:56:34,2021-05-27 19:56:36
1622120196888,6,144,21.00693,105.79065,1622120195,2021-05-27 19:56:35,2021-05-27 19:56:36
1622120196888,7,144,21.00686,105.79071,1622120196,2021-05-27 19:56:36,2021-05-27 19:56:36
1622120204903,0,144,21.00679,105.79076,1622120197,2021-05-27 19:56:37,2021-05-27 19:56:44
1622120204903,1,145,21.00672,105.79081,1622120198,2021-05-27 19:56:38,2021-05-27 19:56:44
1622120204903,2,145,21.00665,105.79086,1622120199,2021-05-27 19:56:39,2021-05-27 19:56:44
1622120204903,3,145,21.00659,105.79092,1622120200,2021-05-27 19:56:40,2021-05-27 19:56:44
1622120204903,4,146,21.00652,105.79096,1622120201,2021-05-27 19:56:41,2021-05-27 19:56:44
1622120204903,5,146,21.00645,105.79102,1622120202,2021-05-27 19:56:42,2021-05-27 19:56:44
1622120204903,6,146,21.00638,105.79106,1622120203,2021-05-27 19:56:43,2021-05-27 19:56:44
1622120204903,7,146,21.00631,105.79111,1622120204,2021-05-27 19:56:44,2021-05-27 19:56:44
1622120212982,0,148,21.00623,105.79116,1622120205,2021-05-27 19:56:45,2021-05-27 19:56:52
1622120212982,1,151,21.00615,105.79121,1622120206,2021-05-27 19:56:46,2021-05-27 19:56:52
1622120212982,2,155,21.00607,105.79125,1622120207,2021-05-27 19:56:47,2021-05-27 19:56:52
1622120212982,3,160,21.00598,105.79129,1622120208,2021-05-27 19:56:48,2021-05-27 19:56:52
1622120212982,4,164,21.00588,105.79133,1622120209,2021-05-27 19:56:49,2021-05-27 19:56:52
1622120212982,5,169,21.00577,105.79135,1622120210,2021-05-27 19:56:50,2021-05-27 19:56:52
1622120212982,6,175,21.00567,105.79136,1622120211,2021-05-27 19:56:51,2021-05-27 19:56:52
1622120212982,7,181,21.00556,105.79136,1622120212,2021-05-27 19:56:52,2021-05-27 19:56:52
1622120220911,0,187,21.00545,105.79135,1622120213,2021-05-27 19:56:53,2021-05-27 19:57:00
1622120220911,1,191,21.00534,105.79133,1622120214,2021-05-27 19:56:54,2021-05-27 19:57:00
1622120220911,2,198,21.00524,105.7913,1622120215,2021-05-27 19:56:55,2021-05-27 19:57:00
1622120220911,3,205,21.00514,105.79125,1622120216,2021-05-27 19:56:56,2021-05-27 19:57:00
1622120220911,4,210,21.00504,105.7912,1622120217,2021-05-27 19:56:57,2021-05-27 19:57:00
1622120220911,5,216,21.00495,105.79113,1622120218,2021-05-27 19:56:58,2021-05-27 19:57:00
1622120220911,6,222,21.00486,105.79105,1622120219,2021-05-27 19:56:59,2021-05-27 19:57:00
1622120220911,7,226,21.00478,105.79097,1622120220,2021-05-27 19:57:00,2021-05-27 19:57:00
1622120229074,0,230,21.0047,105.79087,1622120221,2021-05-27 19:57:01,2021-05-27 19:57:09
1622120229074,1,231,21.00462,105.79076,1622120222,2021-05-27 19:57:02,2021-05-27 19:57:09
1622120229074,2,232,21.00454,105.79066,1622120223,2021-05-27 19:57:03,2021-05-27 19:57:09
1622120229074,3,231,21.00446,105.79054,1622120224,2021-05-27 19:57:04,2021-05-27 19:57:09
1622120229074,4,231,21.00437,105.79042,1622120225,2021-05-27 19:57:05,2021-05-27 19:57:09
1622120229074,5,231,21.00428,105.79031,1622120226,2021-05-27 19:57:06,2021-05-27 19:57:09
1622120229074,6,232,21.00419,105.79018,1622120227,2021-05-27 19:57:07,2021-05-27 19:57:09
1622120229074,7,233,21.0041,105.79005,1622120228,2021-05-27 19:57:08,2021-05-27 19:57:09
1622120237177,0,234,21.00401,105.78992,1622120229,2021-05-27 19:57:09,2021-05-27 19:57:17
1622120237177,1,235,21.00392,105.78979,1622120230,2021-05-27 19:57:10,2021-05-27 19:57:17
1622120237177,2,236,21.00384,105.78965,1622120231,2021-05-27 19:57:11,2021-05-27 19:57:17
1622120237177,3,237,21.00375,105.78951,1622120232,2021-05-27 19:57:12,2021-05-27 19:57:17
1622120237177,4,238,21.00367,105.78938,1622120233,2021-05-27 19:57:13,2021-05-27 19:57:17
1622120237177,5,240,21.00359,105.78923,1622120234,2021-05-27 19:57:14,2021-05-27 19:57:17
1622120237177,6,240,21.00351,105.78909,1622120235,2021-05-27 19:57:15,2021-05-27 19:57:17
1622120237177,7,240,21.00343,105.78895,1622120236,2021-05-27 19:57:16,2021-05-27 19:57:17
1622120245039,0,241,21.00336,105.7888,1622120237,2021-05-27 19:57:17,2021-05-27 19:57:25
1622120245039,1,243,21.00328,105.78864,1622120238,2021-05-27 19:57:18,2021-05-27 19:57:25
1622120245039,2,243,21.0032,105.78848,1622120239,2021-05-27 19:57:19,2021-05-27 19:57:25
1622120245039,3,246,21.00313,105.78831,1622120240,2021-05-27 19:57:20,2021-05-27 19:57:25
1622120245039,4,248,21.00306,105.78815,1622120241,2021-05-27 19:57:21,2021-05-27 19:57:25
1622120245039,5,249,21.003,105.78796,1622120242,2021-05-27 19:57:22,2021-05-27 19:57:25
1622120245039,6,250,21.00294,105.78778,1622120243,2021-05-27 19:57:23,2021-05-27 19:57:25
1622120245039,7,251,21.00287,105.7876,1622120244,2021-05-27 19:57:24,2021-05-27 19:57:25
1622120252940,0,252,21.00282,105.78741,1622120245,2021-05-27 19:57:25,2021-05-27 19:57:32
1622120252940,1,254,21.00276,105.78722,1622120246,2021-05-27 19:57:26,2021-05-27 19:57:32
1622120252940,2,255,21.00272,105.78702,1622120247,2021-05-27 19:57:27,2021-05-27 19:57:32
1622120252940,3,1,21.00267,105.78681,1622120248,2021-05-27 19:57:28,2021-05-27 19:57:32
1622120252940,4,1,21.00263,105.78661,1622120249,2021-05-27 19:57:29,2021-05-27 19:57:32
1622120252940,5,3,21.00259,105.78641,1622120250,2021-05-27 19:57:30,2021-05-27 19:57:32
1622120252940,6,3,21.00255,105.7862,1622120251,2021-05-27 19:57:31,2021-05-27 19:57:32
1622120252940,7,7,21.00252,105.78599,1622120252,2021-05-27 19:57:32,2021-05-27 19:57:32
1622120260969,0,7,21.0025,105.78577,1622120253,2021-05-27 19:57:33,2021-05-27 19:57:40
1622120260969,1,9,21.00248,105.78557,1622120254,2021-05-27 19:57:34,2021-05-27 19:57:40
1622120260969,2,10,21.00247,105.78535,1622120255,2021-05-27 19:57:35,2021-05-27 19:57:40
1622120260969,3,11,21.00246,105.78514,1622120256,2021-05-27 19:57:36,2021-05-27 19:57:40
1622120260969,4,12,21.00245,105.78493,1622120257,2021-05-27 19:57:37,2021-05-27 19:57:40
1622120260969,5,14,21.00245,105.78473,1622120258,2021-05-27 19:57:38,2021-05-27 19:57:40
1622120260969,6,14,21.00244,105.78453,1622120259,2021-05-27 19:57:39,2021-05-27 19:57:40
1622120260969,7,16,21.00245,105.78434,1622120260,2021-05-27 19:57:40,2021-05-27 19:57:40
1622120269264,0,17,21.00246,105.78414,1622120261,2021-05-27 19:57:41,2021-05-27 19:57:49
1622120269264,1,19,21.00247,105.78396,1622120262,2021-05-27 19:57:42,2021-05-27 19:57:49
1622120269264,2,19,21.00249,105.78378,1622120263,2021-05-27 19:57:43,2021-05-27 19:57:49
1622120269264,3,19,21.0025,105.78359,1622120264,2021-05-27 19:57:44,2021-05-27 19:57:49
1622120269264,4,16,21.00251,105.78342,1622120265,2021-05-27 19:57:45,2021-05-27 19:57:49
1622120269264,5,21,21.00252,105.78324,1622120266,2021-05-27 19:57:46,2021-05-27 19:57:49
1622120269264,6,24,21.00255,105.78307,1622120267,2021-05-27 19:57:47,2021-05-27 19:57:49
1622120269264,7,27,21.00259,105.78291,1622120268,2021-05-27 19:57:48,2021-05-27 19:57:49
1622120276957,0,25,21.00262,105.78275,1622120269,2021-05-27 19:57:49,2021-05-27 19:57:56
1622120276957,1,26,21.00265,105.78258,1622120270,2021-05-27 19:57:50,2021-05-27 19:57:56
1622120276957,2,26,21.00268,105.78242,1622120271,2021-05-27 19:57:51,2021-05-27 19:57:56
1622120276957,3,25,21.00271,105.78225,1622120272,2021-05-27 19:57:52,2021-05-27 19:57:56
1622120276957,4,26,21.00274,105.78209,1622120273,2021-05-27 19:57:53,2021-05-27 19:57:56
1622120276957,5,27,21.00277,105.78193,1622120274,2021-05-27 19:57:54,2021-05-27 19:57:56
1622120276957,6,26,21.00281,105.78176,1622120275,2021-05-27 19:57:55,2021-05-27 19:57:56
1622120276957,7,27,21.00284,105.78159,1622120276,2021-05-27 19:57:56,2021-05-27 19:57:56
1622120284895,0,25,21.00287,105.78143,1622120277,2021-05-27 19:57:57,2021-05-27 19:58:04
1622120284895,1,25,21.00289,105.78127,1622120278,2021-05-27 19:57:58,2021-05-27 19:58:04
1622120284895,2,23,21.00292,105.7811,1622120279,2021-05-27 19:57:59,2021-05-27 19:58:04
1622120284895,3,22,21.00294,105.78093,1622120280,2021-05-27 19:58:00,2021-05-27 19:58:04
1622120284895,4,19,21.00296,105.78076,1622120281,2021-05-27 19:58:01,2021-05-27 19:58:04
1622120284895,5,18,21.00297,105.78059,1622120282,2021-05-27 19:58:02,2021-05-27 19:58:04
1622120284895,6,16,21.00297,105.78043,1622120283,2021-05-27 19:58:03,2021-05-27 19:58:04
1622120284895,7,17,21.00298,105.78026,1622120284,2021-05-27 19:58:04,2021-05-27 19:58:04
1622120292914,0,16,21.00299,105.78009,1622120285,2021-05-27 19:58:05,2021-05-27 19:58:12
1622120292914,1,19,21.003,105.77992,1622120286,2021-05-27 19:58:06,2021-05-27 19:58:12
1622120292914,2,20,21.00302,105.77975,1622120287,2021-05-27 19:58:07,2021-05-27 19:58:12
1622120292914,3,21,21.00304,105.77958,1622120288,2021-05-27 19:58:08,2021-05-27 19:58:12
1622120292914,4,21,21.00306,105.7794,1622120289,2021-05-27 19:58:09,2021-05-27 19:58:12
1622120292914,5,24,21.00309,105.77922,1622120290,2021-05-27 19:58:10,2021-05-27 19:58:12
1622120292914,6,25,21.00312,105.77904,1622120291,2021-05-27 19:58:11,2021-05-27 19:58:12
1622120292914,7,26,21.00316,105.77885,1622120292,2021-05-27 19:58:12,2021-05-27 19:58:12
1622120300930,0,26,21.0032,105.77866,1622120293,2021-05-27 19:58:13,2021-05-27 19:58:20
1622120300930,1,27,21.00324,105.77847,1622120294,2021-05-27 19:58:14,2021-05-27 19:58:20
1622120300930,2,27,21.00328,105.77828,1622120295,2021-05-27 19:58:15,2021-05-27 19:58:20
1622120300930,3,26,21.00332,105.77808,1622120296,2021-05-27 19:58:16,2021-05-27 19:58:20
1622120300930,4,26,21.00336,105.77789,1622120297,2021-05-27 19:58:17,2021-05-27 19:58:20
1622120300930,5,26,21.0034,105.77768,1622120298,2021-05-27 19:58:18,2021-05-27 19:58:20
1622120300930,6,25,21.00343,105.77747,1622120299,2021-05-27 19:58:19,2021-05-27 19:58:20
1622120300930,7,25,21.00347,105.77726,1622120300,2021-05-27 19:58:20,2021-05-27 19:58:20
1622120308949,0,24,21.00351,105.77705,1622120301,2021-05-27 19:58:21,2021-05-27 19:58:28
1622120308949,1,26,21.00354,105.77682,1622120302,2021-05-27 19:58:22,2021-05-27 19:58:28
1622120308949,2,26,21.00359,105.7766,1622120303,2021-05-27 19:58:23,2021-05-27 19:58:28
1622120308949,3,27,21.00363,105.77638,1622120304,2021-05-27 19:58:24,2021-05-27 19:58:28
1622120308949,4,27,21.00368,105.77616,1622120305,2021-05-27 19:58:25,2021-05-27 19:58:28
1622120308949,5,28,21.00373,105.77593,1622120306,2021-05-27 19:58:26,2021-05-27 19:58:28
1622120308949,6,27,21.00378,105.7757,1622120307,2021-05-27 19:58:27,2021-05-27 19:58:28
1622120308949,7,27,21.00383,105.77547,1622120308,2021-05-27 19:58:28,2021-05-27 19:58:28
1622120316933,0,26,21.00388,105.77525,1622120309,2021-05-27 19:58:29,2021-05-27 19:58:36
1622120316933,1,27,21.00392,105.77501,1622120310,2021-05-27 19:58:30,2021-05-27 19:58:36
1622120316933,2,27,21.00397,105.77478,1622120311,2021-05-27 19:58:31,2021-05-27 19:58:36
1622120316933,3,26,21.00402,105.77454,1622120312,2021-05-27 19:58:32,2021-05-27 19:58:36
1622120316933,4,27,21.00407,105.77431,1622120313,2021-05-27 19:58:33,2021-05-27 19:58:36
1622120316933,5,28,21.00412,105.77408,1622120314,2021-05-27 19:58:34,2021-05-27 19:58:36
1622120316933,6,27,21.00418,105.77385,1622120315,2021-05-27 19:58:35,2021-05-27 19:58:36
1622120316933,7,27,21.00423,105.77361,1622120316,2021-05-27 19:58:36,2021-05-27 19:58:36
1622120324897,0,26,21.00428,105.77337,1622120317,2021-05-27 19:58:37,2021-05-27 19:58:44
1622120324897,1,27,21.00433,105.77313,1622120318,2021-05-27 19:58:38,2021-05-27 19:58:44
1622120324897,2,27,21.00438,105.7729,1622120319,2021-05-27 19:58:39,2021-05-27 19:58:44
1622120324897,3,28,21.00443,105.77265,1622120320,2021-05-27 19:58:40,2021-05-27 19:58:44
1622120324897,4,26,21.00449,105.77242,1622120321,2021-05-27 19:58:41,2021-05-27 19:58:44
1622120324897,5,27,21.00454,105.77217,1622120322,2021-05-27 19:58:42,2021-05-27 19:58:44
1622120324897,6,27,21.00459,105.77193,1622120323,2021-05-27 19:58:43,2021-05-27 19:58:44
1622120324897,7,28,21.00464,105.77168,1622120324,2021-05-27 19:58:44,2021-05-27 19:58:44
1622120332917,0,27,21.0047,105.77142,1622120325,2021-05-27 19:58:45,2021-05-27 19:58:52
1622120332917,1,27,21.00475,105.77118,1622120326,2021-05-27 19:58:46,2021-05-27 19:58:52
1622120332917,2,27,21.0048,105.77092,1622120327,2021-05-27 19:58:47,2021-05-27 19:58:52
1622120332917,3,27,21.00486,105.77067,1622120328,2021-05-27 19:58:48,2021-05-27 19:58:52
1622120332917,4,26,21.00491,105.77042,1622120329,2021-05-27 19:58:49,2021-05-27 19:58:52
1622120332917,5,27,21.00496,105.77016,1622120330,2021-05-27 19:58:50,2021-05-27 19:58:52
1622120332917,6,26,21.00501,105.76991,1622120331,2021-05-27 19:58:51,2021-05-27 19:58:52
1622120332917,7,27,21.00506,105.76965,1622120332,2021-05-27 19:58:52,2021-05-27 19:58:52
1622120340936,0,27,21.00511,105.7694,1622120333,2021-05-27 19:58:53,2021-05-27 19:59:00
1622120340936,1,27,21.00517,105.76914,1622120334,2021-05-27 19:58:54,2021-05-27 19:59:00
1622120340936,2,26,21.00522,105.76889,1622120335,2021-05-27 19:58:55,2021-05-27 19:59:00
1622120340936,3,28,21.00527,105.76863,1622120336,2021-05-27 19:58:56,2021-05-27 19:59:00
1622120340936,4,27,21.00533,105.76838,1622120337,2021-05-27 19:58:57,2021-05-27 19:59:00
1622120340936,5,27,21.00538,105.76813,1622120338,2021-05-27 19:58:58,2021-05-27 19:59:00
1622120340936,6,26,21.00543,105.76788,1622120339,2021-05-27 19:58:59,2021-05-27 19:59:00
1622120340936,7,26,21.00548,105.76762,1622120340,2021-05-27 19:59:00,2021-05-27 19:59:00
1622120348917,0,26,21.00553,105.76738,1622120341,2021-05-27 19:59:01,2021-05-27 19:59:08
1622120348917,1,28,21.00558,105.76714,1622120342,2021-05-27 19:59:02,2021-05-27 19:59:08
1622120348917,2,26,21.00563,105.7669,1622120343,2021-05-27 19:59:03,2021-05-27 19:59:08
1622120348917,3,27,21.00568,105.76666,1622120344,2021-05-27 19:59:04,2021-05-27 19:59:08
1622120348917,4,26,21.00573,105.76644,1622120345,2021-05-27 19:59:05,2021-05-27 19:59:08
1622120348917,5,26,21.00577,105.7662,1622120346,2021-05-27 19:59:06,2021-05-27 19:59:08
1622120348917,6,27,21.00582,105.76598,1622120347,2021-05-27 19:59:07,2021-05-27 19:59:08
1622120348917,7,27,21.00586,105.76575,1622120348,2021-05-27 19:59:08,2021-05-27 19:59:08
1622120356901,0,26,21.00591,105.76554,1622120349,2021-05-27 19:59:09,2021-05-27 19:59:16
1622120356901,1,27,21.00595,105.76533,1622120350,2021-05-27 19:59:10,2021-05-27 19:59:16
1622120356901,2,27,21.006,105.76512,1622120351,2021-05-27 19:59:11,2021-05-27 19:59:16
1622120356901,3,27,21.00604,105.76492,1622120352,2021-05-27 19:59:12,2021-05-27 19:59:16
1622120356901,4,27,21.00608,105.76472,1622120353,2021-05-27 19:59:13,2021-05-27 19:59:16
1622120356901,5,27,21.00612,105.76453,1622120354,2021-05-27 19:59:14,2021-05-27 19:59:16
1622120356901,6,26,21.00616,105.76434,1622120355,2021-05-27 19:59:15,2021-05-27 19:59:16
1622120356901,7,28,21.00619,105.76417,1622120356,2021-05-27 19:59:16,2021-05-27 19:59:16
1622120364995,0,27,21.00623,105.76401,1622120357,2021-05-27 19:59:17,2021-05-27 19:59:24
1622120364995,1,28,21.00626,105.76387,1622120358,2021-05-27 19:59:18,2021-05-27 19:59:24
1622120364995,2,26,21.00629,105.76373,1622120359,2021-05-27 19:59:19,2021-05-27 19:59:24
1622120364995,3,29,21.00632,105.7636,1622120360,2021-05-27 19:59:20,2021-05-27 19:59:24
1622120364995,4,26,21.00635,105.76349,1622120361,2021-05-27 19:59:21,2021-05-27 19:59:24
1622120364995,5,27,21.00637,105.76337,1622120362,2021-05-27 19:59:22,2021-05-27 19:59:24
1622120364995,6,26,21.00639,105.76327,1622120363,2021-05-27 19:59:23,2021-05-27 19:59:24
1622120364995,7,28,21.00642,105.76315,1622120364,2021-05-27 19:59:24,2021-05-27 19:59:24
1622120372896,0,26,21.00644,105.76305,1622120365,2021-05-27 19:59:25,2021-05-27 19:59:32
1622120372896,1,29,21.00646,105.76296,1622120366,2021-05-27 19:59:26,2021-05-27 19:59:32
1622120372896,2,29,21.00649,105.76286,1622120367,2021-05-27 19:59:27,2021-05-27 19:59:32
1622120372896,3,29,21.00651,105.76278,1622120368,2021-05-27 19:59:28,2021-05-27 19:59:32
1622120372896,4,26,21.00653,105.7627,1622120369,2021-05-27 19:59:29,2021-05-27 19:59:32
1622120372896,5,28,21.00655,105.7626,1622120370,2021-05-27 19:59:30,2021-05-27 19:59:32
1622120372896,6,26,21.00656,105.76251,1622120371,2021-05-27 19:59:31,2021-05-27 19:59:32
1622120372896,7,27,21.00658,105.76242,1622120372,2021-05-27 19:59:32,2021-05-27 19:59:32
1622120380906,0,25,21.0066,105.76233,1622120373,2021-05-27 19:59:33,2021-05-27 19:59:40
1622120380906,1,27,21.00661,105.76223,1622120374,2021-05-27 19:59:34,2021-05-27 19:59:40
1622120380906,2,26,21.00663,105.76213,1622120375,2021-05-27 19:59:35,2021-05-27 19:59:40
1622120380906,3,27,21.00665,105.76204,1622120376,2021-05-27 19:59:36,2021-05-27 19:59:40
1622120380906,4,26,21.00667,105.76194,1622120377,2021-05-27 19:59:37,2021-05-27 19:59:40
1622120380906,5,27,21.00669,105.76185,1622120378,2021-05-27 19:59:38,2021-05-27 19:59:40
1622120380906,6,26,21.00671,105.76176,1622120379,2021-05-27 19:59:39,2021-05-27 19:59:40
1622120380906,7,28,21.00673,105.76167,1622120380,2021-05-27 19:59:40,2021-05-27 19:59:40
1622120388904,0,27,21.00675,105.76157,1622120381,2021-05-27 19:59:41,2021-05-27 19:59:48
1622120388904,1,28,21.00677,105.76147,1622120382,2021-05-27 19:59:42,2021-05-27 19:59:48
