entity_id,key,partition,ts,system.todate(ts),long_v
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120269264,2021-05-27,17
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120276957,2021-05-27,25
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120284895,2021-05-27,25
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120292914,2021-05-27,16
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120300930,2021-05-27,26
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120308949,2021-05-27,24
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120316933,2021-05-27,26
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120324897,2021-05-27,26
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120332917,2021-05-27,27
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120340936,2021-05-27,27
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120348917,2021-05-27,26
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120356901,2021-05-27,26
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120364995,2021-05-27,27
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120372896,2021-05-27,26
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120380906,2021-05-27,25
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120388904,2021-05-27,27
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120396913,2021-05-27,26
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120404930,2021-05-27,26
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120412915,2021-05-27,29
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120420891,2021-05-27,29
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120428908,2021-05-27,26
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120436946,2021-05-27,29
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120444920,2021-05-27,31
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120452909,2021-05-27,37
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120460910,2021-05-27,35
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120468910,2021-05-27,27
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120476908,2021-05-27,27
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120484901,2021-05-27,26
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120493012,2021-05-27,22
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120500910,2021-05-27,20
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120508898,2021-05-27,18
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120517060,2021-05-27,17
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120524899,2021-05-27,16
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120533177,2021-05-27,17
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120540898,2021-05-27,18
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120548907,2021-05-27,18
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120556903,2021-05-27,17
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120564906,2021-05-27,19
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120572892,2021-05-27,21
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120580894,2021-05-27,20
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120588920,2021-05-27,17
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120596914,2021-05-27,18
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120604908,2021-05-27,18
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120613187,2021-05-27,20
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120620938,2021-05-27,13
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120628889,2021-05-27,19
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120636927,2021-05-27,10
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120644900,2021-05-27,17
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120652879,2021-05-27,198
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120660913,2021-05-27,183
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120668915,2021-05-27,130
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120676924,2021-05-27,94
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120684892,2021-05-27,92
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120692949,2021-05-27,95
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120700875,2021-05-27,95
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120708903,2021-05-27,104
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120716892,2021-05-27,161
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120724888,2021-05-27,165
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120732901,2021-05-27,165
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120740882,2021-05-27,164
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120748960,2021-05-27,164
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120756875,2021-05-27,163
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120764903,2021-05-27,169
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120772874,2021-05-27,227
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120780926,2021-05-27,253
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120788905,2021-05-27,0
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120796904,2021-05-27,250
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120804888,2021-05-27,3
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120812890,2021-05-27,252
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120820898,2021-05-27,254
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120829135,2021-05-27,253
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120836919,2021-05-27,255
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120844898,2021-05-27,255
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120852912,2021-05-27,249
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120860922,2021-05-27,138
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120868928,2021-05-27,141
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120876933,2021-05-27,169
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120884894,2021-05-27,166
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120892977,2021-05-27,252
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120900899,2021-05-27,166
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120908897,2021-05-27,197
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120916929,2021-05-27,202
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120924909,2021-05-27,220
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120932906,2021-05-27,243
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120940920,2021-05-27,8
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120948952,2021-05-27,28
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120956888,2021-05-27,51
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120964912,2021-05-27,28
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120972934,2021-05-27,19
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120980906,2021-05-27,7
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120988933,2021-05-27,253
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622120996925,2021-05-27,65
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622121007905,2021-05-27,34
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622121022858,2021-05-27,50
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622121030896,2021-05-27,26
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622121038958,2021-05-27,255
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622121046893,2021-05-27,240
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622121056878,2021-05-27,237
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622121070865,2021-05-27,237
5a8848e0-801d-11eb-8419-03264d3b8aac,publishData.gps[0].heading,1619827200000,1622121078882,2021-05-27,37
